"lastTradeDate","Type","ask","bid","change","contractSize","contractSymbol","currency","expiration","impliedVolatility","inTheMoney","lastPrice","openInterest","percentChange","strike","volume","tic","Date","Expiration","tau","mid","Spot"
2023-03-03,"calls",87.58,84.17,0,"REGULAR","SPY230818C00315000","USD",2023-08-18,0.412054219360352,TRUE,95.38,0,0,315,2,"SPY","2023-03-03",2023-08-18,0.666666666666667,85.875,402.653259
2023-02-24,"calls",83.04,79.62,0,"REGULAR","SPY230818C00320000","USD",2023-08-18,0.399969379272461,TRUE,83.8,0,0,320,1,"SPY","2023-02-24",2023-08-18,0.694444444444444,81.33,394.872955
2023-03-16,"calls",78.54,75.1,0,"REGULAR","SPY230818C00325000","USD",2023-08-18,0.388098160095215,TRUE,76.6,0,0,325,NA,"SPY","2023-03-16",2023-08-18,0.615079365079365,76.82,394.603973
2023-02-27,"calls",74.1,70.83,0,"REGULAR","SPY230818C00330000","USD",2023-08-18,0.376715217285156,TRUE,76.76,0,0,330,124,"SPY","2023-02-27",2023-08-18,0.682539682539683,72.465,396.217834
2023-03-17,"calls",69.75,66.4,0,"REGULAR","SPY230818C00335000","USD",2023-08-18,0.366125723571777,TRUE,67.7,0,0,335,2,"SPY","2023-03-17",2023-08-18,0.611111111111111,68.075,389.98999
2023-03-17,"calls",65.45,62.14,0,"REGULAR","SPY230818C00340000","USD",2023-08-18,0.355627781677246,TRUE,61.89,0,0,340,6,"SPY","2023-03-17",2023-08-18,0.611111111111111,63.795,389.98999
2023-03-21,"calls",61.23,57.86,0,"REGULAR","SPY230818C00345000","USD",2023-08-18,0.345587598876953,TRUE,63.04,0,0,345,50,"SPY","2023-03-21",2023-08-18,0.595238095238095,59.545,398.910004
2023-03-21,"calls",57.07,54,0,"REGULAR","SPY230818C00350000","USD",2023-08-18,0.335638967895508,TRUE,60.66,0,0,350,5,"SPY","2023-03-21",2023-08-18,0.595238095238095,55.535,398.910004
2023-03-17,"calls",53.01,49.65,0,"REGULAR","SPY230818C00355000","USD",2023-08-18,0.326148096008301,TRUE,51.06,0,0,355,4,"SPY","2023-03-17",2023-08-18,0.611111111111111,51.33,389.98999
2023-03-22,"calls",49.01,45.6,3.8400002,"REGULAR","SPY230818C00360000","USD",2023-08-18,0.316580930938721,TRUE,51,0,8.142493,360,1,"SPY","2023-03-22",2023-08-18,0.591269841269841,47.305,392.109985
2023-03-20,"calls",45.14,41.62,0,"REGULAR","SPY230818C00365000","USD",2023-08-18,0.307624111328125,TRUE,45.13,0,0,365,3,"SPY","2023-03-20",2023-08-18,0.599206349206349,43.38,393.73999
2023-03-22,"calls",41.35,37.84,-2.5999985,"REGULAR","SPY230818C00370000","USD",2023-08-18,0.298621515808105,TRUE,40.5,0,-6.0324793,370,4,"SPY","2023-03-22",2023-08-18,0.591269841269841,39.595,392.109985
2023-03-22,"calls",37.69,34.18,-0.40000153,"REGULAR","SPY230818C00375000","USD",2023-08-18,0.290015644836426,TRUE,38.35,0,-1.032262,375,10,"SPY","2023-03-22",2023-08-18,0.591269841269841,35.935,392.109985
2023-03-21,"calls",33.99,30.67,0,"REGULAR","SPY230818C00380000","USD",2023-08-18,0.27989916885376,TRUE,35.36,0,0,380,1,"SPY","2023-03-21",2023-08-18,0.595238095238095,32.33,398.910004
2023-03-14,"calls",33.29,29.97,0,"REGULAR","SPY230818C00381000","USD",2023-08-18,0.278159684295654,TRUE,30.44,0,0,381,9,"SPY","2023-03-14",2023-08-18,0.623015873015873,31.63,390.240662
2023-03-17,"calls",32.6,29.29,0,"REGULAR","SPY230818C00382000","USD",2023-08-18,0.276465975646973,TRUE,31.31,0,0,382,384,"SPY","2023-03-17",2023-08-18,0.611111111111111,30.945,389.98999
2023-03-20,"calls",31.92,28.48,0,"REGULAR","SPY230818C00383000","USD",2023-08-18,0.274833301544189,TRUE,30.9,0,0,383,4,"SPY","2023-03-20",2023-08-18,0.599206349206349,30.2,393.73999
2023-03-17,"calls",31.24,28.11,0,"REGULAR","SPY230818C00384000","USD",2023-08-18,0.273154851531982,TRUE,28.77,0,0,384,8,"SPY","2023-03-17",2023-08-18,0.611111111111111,29.675,389.98999
2023-03-22,"calls",29.96,27.99,0.12999916,"REGULAR","SPY230818C00385000","USD",2023-08-18,0.265311912384033,TRUE,29,0,0.45029148,385,6,"SPY","2023-03-22",2023-08-18,0.591269841269841,28.975,392.109985
2023-03-17,"calls",29.02,27.3,0,"REGULAR","SPY230818C00386000","USD",2023-08-18,0.260902166442871,TRUE,27.86,0,0,386,2,"SPY","2023-03-17",2023-08-18,0.611111111111111,28.16,389.98999
2023-03-21,"calls",28.36,26.67,0,"REGULAR","SPY230818C00387000","USD",2023-08-18,0.259284750976563,TRUE,30.34,0,0,387,1,"SPY","2023-03-21",2023-08-18,0.595238095238095,27.515,398.910004
2023-03-21,"calls",27.69,26,0,"REGULAR","SPY230818C00388000","USD",2023-08-18,0.257530007781982,TRUE,29.46,0,0,388,1,"SPY","2023-03-21",2023-08-18,0.595238095238095,26.845,398.910004
2023-03-21,"calls",27.04,25.35,0,"REGULAR","SPY230818C00389000","USD",2023-08-18,0.255912592315674,TRUE,29.78,0,0,389,1,"SPY","2023-03-21",2023-08-18,0.595238095238095,26.195,398.910004
2023-03-22,"calls",26.48,24.68,-2.5200005,"REGULAR","SPY230818C00390000","USD",2023-08-18,0.255134401855469,TRUE,26.1,0,-8.805033,390,8,"SPY","2023-03-22",2023-08-18,0.591269841269841,25.58,392.109985
2023-03-20,"calls",25.84,24.34,0,"REGULAR","SPY230818C00391000","USD",2023-08-18,0.25351698638916,TRUE,25.6,0,0,391,5,"SPY","2023-03-20",2023-08-18,0.599206349206349,25.09,393.73999
2023-03-22,"calls",25.09,23.43,-1.2700005,"REGULAR","SPY230818C00392000","USD",2023-08-18,0.250709397277832,TRUE,24.5,0,-4.9282126,392,1,"SPY","2023-03-22",2023-08-18,0.591269841269841,24.26,392.109985
2023-03-20,"calls",24.55,22.79,0,"REGULAR","SPY230818C00393000","USD",2023-08-18,0.249976982727051,FALSE,25.15,0,0,393,32,"SPY","2023-03-20",2023-08-18,0.599206349206349,23.67,393.73999
2023-03-21,"calls",23.81,22.8,-2.3099995,"REGULAR","SPY230818C00394000","USD",2023-08-18,0.247154134979248,FALSE,24,0,-8.779929,394,1,"SPY","2023-03-21",2023-08-18,0.595238095238095,23.305,398.910004
2023-03-22,"calls",23.33,21.8,-2.6599998,"REGULAR","SPY230818C00395000","USD",2023-08-18,0.24689473815918,FALSE,22.91,0,-10.402815,395,8,"SPY","2023-03-22",2023-08-18,0.591269841269841,22.565,392.109985
2023-03-21,"calls",21.98,21.79,0,"REGULAR","SPY230818C00396000","USD",2023-08-18,0.237861625366211,FALSE,25.43,0,0,396,11,"SPY","2023-03-21",2023-08-18,0.595238095238095,21.885,398.910004
2023-03-22,"calls",21.37,21.18,-1.7900009,"REGULAR","SPY230818C00397000","USD",2023-08-18,0.236152658081055,FALSE,23,0,-7.2206573,397,4,"SPY","2023-03-22",2023-08-18,0.591269841269841,21.275,392.109985
2023-03-22,"calls",20.78,20.58,-1.9899998,"REGULAR","SPY230818C00398000","USD",2023-08-18,0.234596277160645,FALSE,22.39,0,-8.162428,398,8,"SPY","2023-03-22",2023-08-18,0.591269841269841,20.68,392.109985
2023-03-22,"calls",20.18,19.99,-0.12999916,"REGULAR","SPY230818C00399000","USD",2023-08-18,0.232872051239014,FALSE,22.53,0,-0.5736944,399,12,"SPY","2023-03-22",2023-08-18,0.591269841269841,20.085,392.109985
2023-03-22,"calls",19.6,19.4,-3.2399998,"REGULAR","SPY230818C00400000","USD",2023-08-18,0.231285153045654,FALSE,20.04,0,-13.917525,400,75,"SPY","2023-03-22",2023-08-18,0.591269841269841,19.5,392.109985
2023-03-22,"calls",19.02,18.82,-0.5,"REGULAR","SPY230818C00401000","USD",2023-08-18,0.229621961669922,FALSE,21.5,0,-2.2727273,401,18,"SPY","2023-03-22",2023-08-18,0.591269841269841,18.92,392.109985
2023-03-22,"calls",18.44,18.25,2.6499996,"REGULAR","SPY230818C00402000","USD",2023-08-18,0.227882477111816,FALSE,21.64,0,13.954711,402,47,"SPY","2023-03-22",2023-08-18,0.591269841269841,18.345,392.109985
2023-03-22,"calls",17.88,17.69,0.75,"REGULAR","SPY230818C00403000","USD",2023-08-18,0.226265061645508,FALSE,19.9,0,3.916449,403,33,"SPY","2023-03-22",2023-08-18,0.591269841269841,17.785,392.109985
2023-03-22,"calls",17.32,17.13,0.3199997,"REGULAR","SPY230818C00404000","USD",2023-08-18,0.224586611633301,FALSE,19.94,0,1.6309872,404,39,"SPY","2023-03-22",2023-08-18,0.591269841269841,17.225,392.109985
2023-03-22,"calls",16.77,16.58,-2.3199997,"REGULAR","SPY230818C00405000","USD",2023-08-18,0.222938678894043,FALSE,17.04,0,-11.983469,405,19,"SPY","2023-03-22",2023-08-18,0.591269841269841,16.675,392.109985
2023-03-22,"calls",16.23,16.03,-1.1900005,"REGULAR","SPY230818C00406000","USD",2023-08-18,0.22130600479126,FALSE,16.22,0,-6.835155,406,31,"SPY","2023-03-22",2023-08-18,0.591269841269841,16.13,392.109985
2023-03-22,"calls",15.69,15.5,0.7399998,"REGULAR","SPY230818C00407000","USD",2023-08-18,0.219597037506103,FALSE,17.56,0,4.3995233,407,6,"SPY","2023-03-22",2023-08-18,0.591269841269841,15.595,392.109985
2023-03-22,"calls",15.16,14.97,-1.1400013,"REGULAR","SPY230818C00408000","USD",2023-08-18,0.217918587493896,FALSE,17.06,0,-6.2637434,408,12,"SPY","2023-03-22",2023-08-18,0.591269841269841,15.065,392.109985
2023-03-21,"calls",14.65,14.45,0,"REGULAR","SPY230818C00409000","USD",2023-08-18,0.216346947937012,FALSE,16.61,0,0,409,524,"SPY","2023-03-21",2023-08-18,0.595238095238095,14.55,398.910004
2023-03-22,"calls",14.14,13.94,-3.2300005,"REGULAR","SPY230818C00410000","USD",2023-08-18,0.214699015197754,FALSE,13.96,0,-18.789997,410,42,"SPY","2023-03-22",2023-08-18,0.591269841269841,14.04,392.109985
2023-03-22,"calls",13.64,13.44,-0.6499996,"REGULAR","SPY230818C00411000","USD",2023-08-18,0.213081599731445,FALSE,16,0,-3.9039016,411,20,"SPY","2023-03-22",2023-08-18,0.591269841269841,13.54,392.109985
2023-03-22,"calls",13.15,12.95,-1.7699995,"REGULAR","SPY230818C00412000","USD",2023-08-18,0.211479442901611,FALSE,13.13,0,-11.879191,412,7,"SPY","2023-03-22",2023-08-18,0.591269841269841,13.05,392.109985
2023-03-22,"calls",12.66,12.47,3.6400003,"REGULAR","SPY230818C00413000","USD",2023-08-18,0.20978573425293,FALSE,14.54,0,33.3945,413,25,"SPY","2023-03-22",2023-08-18,0.591269841269841,12.565,392.109985
2023-03-22,"calls",12.18,12,-0.7600002,"REGULAR","SPY230818C00414000","USD",2023-08-18,0.208107284240723,FALSE,13.92,0,-5.177113,414,7,"SPY","2023-03-22",2023-08-18,0.591269841269841,12.09,392.109985
2023-03-22,"calls",11.72,11.53,-1.6999998,"REGULAR","SPY230818C00415000","USD",2023-08-18,0.206550903320312,FALSE,12.45,0,-12.014133,415,19,"SPY","2023-03-22",2023-08-18,0.591269841269841,11.625,392.109985
2023-03-22,"calls",11.27,11.08,-0.5799999,"REGULAR","SPY230818C00416000","USD",2023-08-18,0.205009781036377,FALSE,12.91,0,-4.2994804,416,28,"SPY","2023-03-22",2023-08-18,0.591269841269841,11.175,392.109985
2023-03-22,"calls",10.82,10.64,0.15999985,"REGULAR","SPY230818C00417000","USD",2023-08-18,0.203377106933594,FALSE,13.9,0,1.1644821,417,11,"SPY","2023-03-22",2023-08-18,0.591269841269841,10.73,392.109985
2023-03-21,"calls",10.39,10.21,0,"REGULAR","SPY230818C00418000","USD",2023-08-18,0.201851243286133,FALSE,11.99,0,0,418,3,"SPY","2023-03-21",2023-08-18,0.595238095238095,10.3,398.910004
2023-03-22,"calls",9.96,9.78,-0.64000034,"REGULAR","SPY230818C00419000","USD",2023-08-18,0.200249086456299,FALSE,9.94,0,-6.0491524,419,116,"SPY","2023-03-22",2023-08-18,0.591269841269841,9.87,392.109985
2023-03-22,"calls",9.54,9.37,-2.6599998,"REGULAR","SPY230818C00420000","USD",2023-08-18,0.198646929626465,FALSE,9.34,0,-22.166664,420,61,"SPY","2023-03-22",2023-08-18,0.591269841269841,9.455,392.109985
2023-03-20,"calls",9.14,8.97,0,"REGULAR","SPY230818C00421000","USD",2023-08-18,0.197166841888428,FALSE,10.06,0,0,421,183,"SPY","2023-03-20",2023-08-18,0.599206349206349,9.055,393.73999
2023-03-16,"calls",8.75,8.58,0,"REGULAR","SPY230818C00422000","USD",2023-08-18,0.195702012786865,FALSE,9.87,0,0,422,13,"SPY","2023-03-16",2023-08-18,0.615079365079365,8.665,394.603973
2023-03-22,"calls",8.37,8.2,-1.54,"REGULAR","SPY230818C00423000","USD",2023-08-18,0.194252442321777,FALSE,8.54,0,-15.277778,423,3,"SPY","2023-03-22",2023-08-18,0.591269841269841,8.285,392.109985
2023-03-22,"calls",8,7.83,0.89000034,"REGULAR","SPY230818C00424000","USD",2023-08-18,0.192818130493164,FALSE,9.87,0,9.910917,424,144,"SPY","2023-03-22",2023-08-18,0.591269841269841,7.915,392.109985
2023-03-22,"calls",7.64,7.47,1.0699997,"REGULAR","SPY230818C00425000","USD",2023-08-18,0.191383818664551,FALSE,10.62,0,11.2041855,425,18,"SPY","2023-03-22",2023-08-18,0.591269841269841,7.555,392.109985
2023-03-20,"calls",7.29,7.13,0,"REGULAR","SPY230818C00426000","USD",2023-08-18,0.189949506835938,FALSE,7.64,0,0,426,138,"SPY","2023-03-20",2023-08-18,0.599206349206349,7.21,393.73999
2023-03-22,"calls",6.95,6.79,1.1299996,"REGULAR","SPY230818C00427000","USD",2023-08-18,0.188545712280273,FALSE,8.78,0,14.771236,427,4,"SPY","2023-03-22",2023-08-18,0.591269841269841,6.87,392.109985
2023-03-22,"calls",6.63,6.47,-0.13000011,"REGULAR","SPY230818C00428000","USD",2023-08-18,0.187294504089355,FALSE,6.88,0,-1.8544952,428,11,"SPY","2023-03-22",2023-08-18,0.591269841269841,6.55,392.109985
2023-03-21,"calls",6.31,6.15,0,"REGULAR","SPY230818C00429000","USD",2023-08-18,0.185890709533691,FALSE,8.07,0,0,429,6,"SPY","2023-03-21",2023-08-18,0.595238095238095,6.23,398.910004
2023-03-22,"calls",6.01,5.85,-1.8399997,"REGULAR","SPY230818C00430000","USD",2023-08-18,0.184670018615723,FALSE,6.03,0,-23.379921,430,357,"SPY","2023-03-22",2023-08-18,0.591269841269841,5.93,392.109985
2023-03-22,"calls",4.64,4.49,-0.42999983,"REGULAR","SPY230818C00435000","USD",2023-08-18,0.178475012207031,FALSE,5.65,0,-7.072366,435,702,"SPY","2023-03-22",2023-08-18,0.591269841269841,4.565,392.109985
2023-03-22,"calls",3.53,3.39,-1.28,"REGULAR","SPY230818C00440000","USD",2023-08-18,0.173103972167969,FALSE,3.61,0,-26.175869,440,734,"SPY","2023-03-22",2023-08-18,0.591269841269841,3.46,392.109985
2023-03-22,"calls",2.64,2.51,-0.089999914,"REGULAR","SPY230818C00445000","USD",2023-08-18,0.168251725769043,FALSE,3.38,0,-2.5936575,445,614,"SPY","2023-03-22",2023-08-18,0.591269841269841,2.575,392.109985
2023-03-22,"calls",1.94,1.84,-0.80999994,"REGULAR","SPY230818C00450000","USD",2023-08-18,0.163918273010254,FALSE,1.94,0,-29.454544,450,40,"SPY","2023-03-22",2023-08-18,0.591269841269841,1.89,392.109985
2023-03-22,"calls",1.43,1.33,-0.6199999,"REGULAR","SPY230818C00455000","USD",2023-08-18,0.160774993896484,FALSE,1.44,321,-30.097082,455,8,"SPY","2023-03-22",2023-08-18,0.591269841269841,1.38,392.109985
2023-03-22,"calls",1.04,0.96,-0.42000008,"REGULAR","SPY230818C00460000","USD",2023-08-18,0.158028439331055,FALSE,1.05,487,-28.571432,460,17,"SPY","2023-03-22",2023-08-18,0.591269841269841,1,392.109985
2023-03-22,"calls",0.77,0.7,-0.20000005,"REGULAR","SPY230818C00465000","USD",2023-08-18,0.156441541137695,FALSE,0.9,1448,-18.181822,465,13,"SPY","2023-03-22",2023-08-18,0.591269841269841,0.735,392.109985
2023-03-22,"calls",0.58,0.51,0,"REGULAR","SPY230818C00470000","USD",2023-08-18,0.155770161132813,FALSE,0.82,0,0,470,3,"SPY","2023-03-22",2023-08-18,0.591269841269841,0.545,392.109985
2023-03-22,"calls",0.44,0.39,0.110000014,"REGULAR","SPY230818C00475000","USD",2023-08-18,0.155648092041016,FALSE,0.6,1529,22.448982,475,140,"SPY","2023-03-22",2023-08-18,0.591269841269841,0.415,392.109985
2023-03-21,"calls",0.33,0.29,0,"REGULAR","SPY230818C00480000","USD",2023-08-18,0.155281884765625,FALSE,0.43,0,0,480,11,"SPY","2023-03-21",2023-08-18,0.595238095238095,0.31,398.910004
2023-03-20,"calls",0.26,0.21,0.050000012,"REGULAR","SPY230818C00485000","USD",2023-08-18,0.1562584375,FALSE,0.36,0,16.129036,485,2,"SPY","2023-03-20",2023-08-18,0.599206349206349,0.235,393.73999
2023-03-21,"calls",0.2,0.16,0,"REGULAR","SPY230818C00490000","USD",2023-08-18,0.156746713867188,FALSE,0.26,0,0,490,5,"SPY","2023-03-21",2023-08-18,0.595238095238095,0.18,398.910004
2023-03-22,"calls",0.15,0.11,-0.060000002,"REGULAR","SPY230818C00495000","USD",2023-08-18,0.156746713867188,FALSE,0.13,0,-31.578949,495,1,"SPY","2023-03-22",2023-08-18,0.591269841269841,0.13,392.109985
2023-03-22,"calls",0.12,0.08,-0.060000002,"REGULAR","SPY230818C00500000","USD",2023-08-18,0.15821154296875,FALSE,0.09,6140,-40,500,22,"SPY","2023-03-22",2023-08-18,0.591269841269841,0.1,392.109985
2023-03-20,"calls",0.09,0.05,0,"REGULAR","SPY230818C00505000","USD",2023-08-18,0.15821154296875,FALSE,0.11,0,0,505,4,"SPY","2023-03-20",2023-08-18,0.599206349206349,0.07,393.73999
2023-03-22,"calls",0.07,0.03,0.009999998,"REGULAR","SPY230818C00510000","USD",2023-08-18,0.159188095703125,FALSE,0.11,0,9.999998,510,1,"SPY","2023-03-22",2023-08-18,0.591269841269841,0.05,392.109985
2023-03-20,"calls",0.06,0.02,0,"REGULAR","SPY230818C00515000","USD",2023-08-18,0.161629477539062,FALSE,0.07,0,0,515,1,"SPY","2023-03-20",2023-08-18,0.599206349206349,0.04,393.73999
2023-03-15,"calls",0.05,0.01,0,"REGULAR","SPY230818C00520000","USD",2023-08-18,0.163582583007813,FALSE,0.06,0,0,520,5,"SPY","2023-03-15",2023-08-18,0.619047619047619,0.03,387.799957
2023-03-15,"calls",0.05,0.01,0,"REGULAR","SPY230818C00525000","USD",2023-08-18,0.168465346679688,FALSE,0.03,25,0,525,4,"SPY","2023-03-15",2023-08-18,0.619047619047619,0.03,387.799957
2023-03-07,"calls",0.04,0,0,"REGULAR","SPY230818C00530000","USD",2023-08-18,0.16993017578125,FALSE,0.07,100,0,530,NA,"SPY","2023-03-07",2023-08-18,0.650793650793651,0.02,396.755768
2023-03-13,"calls",0.03,0,0,"REGULAR","SPY230818C00545000","USD",2023-08-18,0.178719150390625,FALSE,0.04,100,0,545,NA,"SPY","2023-03-13",2023-08-18,0.626984126984127,0.015,383.894836
2023-03-10,"calls",0.03,0,0,"REGULAR","SPY230818C00555000","USD",2023-08-18,0.187508125,FALSE,0.04,0,0,555,NA,"SPY","2023-03-10",2023-08-18,0.638888888888889,0.015,384.44278
2023-03-20,"calls",0.03,0,0,"REGULAR","SPY230818C00560000","USD",2023-08-18,0.1914143359375,FALSE,0.02,0,0,560,250,"SPY","2023-03-20",2023-08-18,0.599206349206349,0.015,393.73999
2023-03-21,"calls",246.27,243.13,0,"REGULAR","SPY230915C00150000","USD",2023-09-15,0.821412918701172,TRUE,250.9,0,0,150,1,"SPY","2023-03-21",2023-09-15,0.706349206349206,244.7,398.910004
2023-02-02,"calls",251.81,249.93,0,"REGULAR","SPY230915C00155000","USD",2023-09-15,1.21997460327148,TRUE,263.36,1,0,155,2,"SPY","2023-02-02",2023-09-15,0.892857142857143,250.87,415.195404
2022-10-12,"calls",239.99,238.84,0,"REGULAR","SPY230915C00160000","USD",2023-09-15,0.98126239440918,TRUE,202.98,1,0,160,1,"SPY","2022-10-12",2023-09-15,1.34126984126984,239.415,353.580688
2022-09-28,"calls",228.94,226.74,0,"REGULAR","SPY230915C00165000","USD",2023-09-15,0.598880964355469,TRUE,209.2,2,0,165,1,"SPY","2022-09-28",2023-09-15,1.3968253968254,227.84,367.43399
2023-02-09,"calls",209.53,206.75,0,"REGULAR","SPY230915C00180000","USD",2023-09-15,1e-05,TRUE,235.57,3,0,180,1,"SPY","2023-02-09",2023-09-15,0.865079365079365,208.14,405.542236
2022-10-18,"calls",209.68,207.41,0,"REGULAR","SPY230915C00190000","USD",2023-09-15,0.790163231201172,TRUE,184.76,4,0,190,1,"SPY","2022-10-18",2023-09-15,1.31746031746032,208.545,368.028961
2023-01-27,"calls",205.49,203.65,0,"REGULAR","SPY230915C00195000","USD",2023-09-15,0.797731514892578,TRUE,214.19,13,0,195,2,"SPY","2023-01-27",2023-09-15,0.916666666666667,204.57,404.137604
2023-03-20,"calls",197.83,194.69,0,"REGULAR","SPY230915C00200000","USD",2023-09-15,0.665103446655274,TRUE,196.4,0,0,200,5,"SPY","2023-03-20",2023-09-15,0.71031746031746,196.26,393.73999
2023-01-26,"calls",195.87,194.04,0,"REGULAR","SPY230915C00205000","USD",2023-09-15,0.760988718261719,TRUE,202.5,2,0,205,NA,"SPY","2023-01-26",2023-09-15,0.920634920634921,194.955,403.211151
2023-02-22,"calls",188.59,185.03,0,"REGULAR","SPY230915C00210000","USD",2023-09-15,0.643192044677734,TRUE,191.38,18,0,210,3,"SPY","2023-02-22",2023-09-15,0.813492063492063,186.81,397.02475
2023-02-21,"calls",183.77,180.21,0,"REGULAR","SPY230915C00215000","USD",2023-09-15,0.628787891845703,TRUE,192,0,0,215,1,"SPY","2023-02-21",2023-09-15,0.817460317460317,181.99,397.572662
2023-01-31,"calls",182.52,180.73,0,"REGULAR","SPY230915C00220000","USD",2023-09-15,0.734499725341797,TRUE,186.44,8,0,220,5,"SPY","2023-01-31",2023-09-15,0.900793650793651,181.625,404.93457
2023-01-06,"calls",193.16,190.64,0,"REGULAR","SPY230915C00225000","USD",2023-09-15,1.01215093536377,TRUE,166.38,3,0,225,2,"SPY","2023-01-06",2023-09-15,1,191.9,386.604492
2022-11-15,"calls",167.18,165.78,0,"REGULAR","SPY230915C00230000","USD",2023-09-15,0.554203676757813,TRUE,179.09,4,0,230,1,"SPY","2022-11-15",2023-09-15,1.20634920634921,166.48,395.160339
2023-03-14,"calls",164.12,160.97,8.389999,"REGULAR","SPY230915C00235000","USD",2023-09-15,0.567081965942383,TRUE,167.71,0,5.2661304,235,4,"SPY","2023-03-14",2023-09-15,0.734126984126984,162.545,390.240662
2023-03-13,"calls",159.74,156.17,0,"REGULAR","SPY230915C00240000","USD",2023-09-15,0.559208509521484,TRUE,152,0,0,240,3,"SPY","2023-03-13",2023-09-15,0.738095238095238,157.955,383.894836
2023-02-21,"calls",154.96,151.39,0,"REGULAR","SPY230915C00245000","USD",2023-09-15,0.54608608215332,TRUE,159.5,0,0,245,1,"SPY","2023-02-21",2023-09-15,0.817460317460317,153.175,397.572662
2023-03-16,"calls",150.18,146.61,0,"REGULAR","SPY230915C00250000","USD",2023-09-15,0.532902620239258,TRUE,142.31,0,0,250,2,"SPY","2023-03-16",2023-09-15,0.726190476190476,148.395,394.603973
2022-12-06,"calls",133.29,131.22,0,"REGULAR","SPY230915C00255000","USD",2023-09-15,1e-05,TRUE,152.37,16,0,255,2,"SPY","2022-12-06",2023-09-15,1.12301587301587,132.255,390.539276
2023-03-20,"calls",140.65,137.07,0,"REGULAR","SPY230915C00260000","USD",2023-09-15,0.50702397277832,TRUE,138.16,0,0,260,1,"SPY","2023-03-20",2023-09-15,0.71031746031746,138.86,393.73999
2023-02-15,"calls",132.46,130.84,0,"REGULAR","SPY230915C00265000","USD",2023-09-15,0.456731506958008,TRUE,153.04,78,0,265,39,"SPY","2023-02-15",2023-09-15,0.841269841269841,131.65,412.406067
2022-10-03,"calls",124.9,122.62,0,"REGULAR","SPY230915C00270000","USD",2023-09-15,0.371039004516602,TRUE,108.73,2,0,270,1,"SPY","2022-10-03",2023-09-15,1.37698412698413,123.76,363.546722
2023-03-22,"calls",126.01,122.86,1.8800049,"REGULAR","SPY230915C00275000","USD",2023-09-15,0.496068271789551,TRUE,130.32,60,1.4637222,275,1,"SPY","2023-03-22",2023-09-15,0.702380952380952,124.435,392.109985
2023-03-06,"calls",121.29,118.15,0,"REGULAR","SPY230915C00280000","USD",2023-09-15,0.482793258056641,TRUE,130.86,0,0,280,11,"SPY","2023-03-06",2023-09-15,0.765873015873016,119.72,402.93222
2023-02-28,"calls",116.6,113.47,0,"REGULAR","SPY230915C00285000","USD",2023-09-15,0.469976003417969,TRUE,119.37,0,0,285,2,"SPY","2023-02-28",2023-09-15,0.78968253968254,115.035,394.753418
2023-03-13,"calls",112.47,108.8,0,"REGULAR","SPY230915C00290000","USD",2023-09-15,0.466435999755859,TRUE,103.57,60,0,290,1,"SPY","2023-03-13",2023-09-15,0.738095238095238,110.635,383.894836
